Version, File Name, LOC, NAuth, Fan-Out, Revisions, LOCAdded, MaxLOCAdded, averageLOCAdded, Churn, MaxChurn, AverageChurn, Time Span (days), Buggy
9, storm-rename-hack/src/main/java/org/apache/storm/hack/resource/ClojureTransformer.java, 71, 0, 8, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, examples/storm-starter/src/jvm/storm/starter/HdfsSpoutTopology.java, 145, 0, 17, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/operation/EachOperation.java, 22, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/flux/flux-core/src/main/java/org/apache/storm/flux/api/TopologySource.java, 39, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hbase/src/main/java/org/apache/storm/hbase/common/ICounter.java, 29, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/common/MqttOptions.java, 334, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/utils/Container.java, 33, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/selector/FieldSelector.java, 66, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpout.java, 263, 0, 13, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/windowing/WatermarkCountEvictionPolicy.java, 65, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/messaging/netty/SaslNettyServer.java, 157, 0, 13, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/daemon/metrics/BuiltinMetrics.java, 33, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/windowing/AbstractTridentWindowManager.java, 238, 0, 19, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/metric/api/CombinedMetric.java, 38, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-solr/src/main/java/org/apache/storm/solr/config/SolrCommitStrategy.java, 30, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-solr/src/main/java/org/apache/storm/solr/trident/SolrUpdater.java, 33, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/transactional/TransactionAttempt.java, 61, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/windowing/config/TumblingDurationWindow.java, 42, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/mapper/HBaseProjectionCriteria.java, 85, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/BaseExecutionResultHandler.java, 85, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/scheduler/multitenant/Node.java, 340, 0, 14, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/HdfsUpdater.java, 31, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-kafka/src/jvm/org/apache/storm/kafka/ByteBufferSerializer.java, 41, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/scheduler/resource/strategies/eviction/IEvictionStrategy.java, 42, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Count.java, 41, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/cluster/ClusterStateContext.java, 41, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/spout/AbstractFileReader.java, 60, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-redis/src/main/java/org/apache/storm/redis/common/config/JedisPoolConfig.java, 177, 1, 2, 3, 3, 1, 1.0, 3, 1, 1.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/windowing/WindowsStoreFactory.java, 40, 3, 4, 4, 28, 7, 7.0, 20, 5, 5.0, 12, false
9, external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractValuesProcessor.java, 49, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/sync/SyncPolicy.java, 46, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/messaging/netty/StormClientPipelineFactory.java, 56, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/security/auth/KerberosPrincipalToLocal.java, 45, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/cluster/ConnectionState.java, 24, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/operation/TridentCollector.java, 52, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/validation/ConfigValidation.java, 700, 1, 11, 1, 16, 16, 16.0, 16, 16, 16.0, 0, false
9, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/BoundCQLStatementTupleMapper.java, 106, 0, 14, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/windowing/strategy/TumblingDurationWindowStrategy.java, 60, 0, 6, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-solr/src/main/java/org/apache/storm/solr/schema/builder/RestJsonSchemaBuilder.java, 69, 0, 7, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/Options.java, 40, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutStream.java, 70, 1, 3, 1, 70, 70, 70.0, 70, 70, 70.0, 0, true
9, storm-core/src/jvm/org/apache/storm/security/auth/kerberos/NoOpTTrasport.java, 54, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, examples/storm-starter/src/jvm/org/apache/storm/starter/SlidingWindowTopology.java, 108, 0, 21, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/spout/ISpoutPartition.java, 25, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/utils/DRPCClient.java, 66, 0, 9, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/avro/AvroUtils.java, 44, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/StormSqlFunctions.java, 36, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/metric/api/IMetricsConsumer.java, 60, 1, 4, 1, 2, 2, 2.0, 2, 2, 2.0, 0, false
9, storm-core/src/jvm/org/apache/storm/messaging/netty/SaslNettyServerState.java, 30, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/planner/ProcessorContext.java, 29, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/blobstore/HdfsBlobStoreFile.java, 196, 0, 14, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/HdfsState.java, 562, 0, 36, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/metric/MetricsConsumerBolt.java, 63, 1, 8, 2, 20, 10, 10.0, 14, 7, 7.0, 0, false
9, external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpoutConfig.java, 179, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/utils/MutableObject.java, 38, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/drpc/LinearDRPCTopologyBuilder.java, 393, 0, 25, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/testing/BatchRepeatA.java, 48, 0, 6, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, examples/storm-starter/src/jvm/org/apache/storm/starter/ExclamationTopology.java, 87, 0, 14, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/SingleJoinBolt.java, 114, 0, 10, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/tuple/MessageId.java, 94, 0, 9, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/metric/LoggingMetricsConsumer.java, 76, 0, 7, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/spout/TridentSpoutCoordinator.java, 94, 0, 15, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/security/AutoHDFS.java, 281, 0, 24, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/rotation/NoRotationPolicy.java, 45, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/GlobalPartitionInformation.java, 112, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/testing/CountingCommitBolt.java, 57, 0, 10, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/StormTimer.java, 242, 0, 8, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/generated/StateSpoutSpec.java, 514, 0, 25, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/tuple/TridentTupleView.java, 361, 0, 13, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/utils/IPredicate.java, 27, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/security/auth/plain/SaslPlainServer.java, 158, 0, 11, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/utils/WorkerBackpressureCallback.java, 26, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/operation/TridentMultiReducerContext.java, 36, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/task/IBolt.java, 84, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/fluent/GroupedStream.java, 174, 0, 15, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-rename-hack/src/main/java/org/apache/storm/hack/relocation/Relocator.java, 40, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/context/BaseBeanFactory.java, 64, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/executor/AsyncResultHandler.java, 64, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/metric/IEventLogger.java, 70, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-mongodb/src/main/java/org/apache/storm/mongodb/trident/state/MongoStateFactory.java, 42, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/TransactionalTridentKafkaSpout.java, 58, 0, 6, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/IEventDataFormat.java, 28, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/state/IStateSpoutOutputCollector.java, 22, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/topology/base/BaseTransactionalSpout.java, 24, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/operation/impl/CombinerAggregatorCombineImpl.java, 61, 0, 7, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/generated/KeyNotFoundException.java, 406, 0, 25, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-kafka/src/jvm/org/apache/storm/kafka/Partition.java, 87, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/metric/api/ReducedMetric.java, 38, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hive/src/main/java/org/apache/storm/hive/bolt/HiveBolt.java, 349, 0, 29, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/spout/ProgressTracker.java, 70, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisCommandsContainerBuilder.java, 53, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/generated/LSTopoHistoryList.java, 460, 0, 25, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/metric/internal/MultiCountStatAndMetric.java, 112, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/metric/internal/LatencyStatAndMetric.java, 262, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/container/cgroup/CgroupOperation.java, 79, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/flux/flux-core/src/main/java/org/apache/storm/flux/model/IncludeDef.java, 54, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-kafka/src/jvm/org/apache/storm/kafka/KeyValueScheme.java, 27, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/SqlCreateFunction.java, 94, 3, 12, 4, 376, 94, 94.0, 376, 94, 94.0, 19, false
9, external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcInsertBolt.java, 105, 0, 14, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-kafka/src/jvm/org/apache/storm/kafka/ZkCoordinator.java, 113, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/tuple/Tuple.java, 68, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/IBrokerReader.java, 30, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/messaging/netty/StormClientHandler.java, 91, 0, 15, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/generated/TopologyInitialStatus.java, 62, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/format/SequenceFormat.java, 56, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/PairBatchStatementTuples.java, 52, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/security/INimbusCredentialPlugin.java, 47, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-jdbc/src/main/java/org/apache/storm/jdbc/mapper/JdbcLookupMapper.java, 43, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/serialization/types/HashMapSerializer.java, 32, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/serialization/GzipBridgeThriftSerializationDelegate.java, 64, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/testing/AckFailDelegate.java, 25, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/command/CLI.java, 369, 0, 10, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-rename-hack/src/main/java/org/apache/storm/hack/IOUtil.java, 41, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/container/cgroup/CgroupManager.java, 214, 0, 18, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-mongodb/src/main/java/org/apache/storm/mongodb/trident/state/MongoState.java, 97, 0, 13, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/cluster/ClusterUtils.java, 244, 0, 19, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/metric/EventLoggerBolt.java, 67, 0, 8, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaError.java, 43, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IStateStore.java, 31, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/generated/TopologyActionOptions.java, 387, 0, 25, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/networktopography/AbstractDNSToSwitchMapping.java, 96, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/generated/LogConfig.java, 475, 0, 25, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/security/auth/authorizer/DRPCAuthorizerBase.java, 63, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/partition/IdentityGrouping.java, 59, 0, 9, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/utils/ExtendedThreadPoolExecutor.java, 67, 0, 8, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/utils/Time.java, 142, 0, 6, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/generated/Assignment.java, 1159, 0, 25, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/hooks/info/BoltFailInfo.java, 40, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/EsLookupResultOutput.java, 43, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-mqtt/examples/src/main/java/org/apache/storm/mqtt/examples/MqttBrokerPublisher.java, 102, 0, 8, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/windowing/WindowsStateUpdater.java, 81, 3, 11, 4, 4, 1, 1.0, 0, 0, 0.0, 12, false
9, external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/StormParser.java, 47, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/grouping/LoadAwareCustomStreamGrouping.java, 24, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, examples/storm-starter/src/jvm/org/apache/storm/starter/tools/Rankable.java, 32, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/grouping/PartialKeyGrouping.java, 106, 0, 10, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/topology/ITridentBatchBolt.java, 32, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/nimbus/DefaultTopologyValidator.java, 31, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/testing/BoltTracker.java, 42, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/spout/ITridentDataSource.java, 26, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/state/SynchronizeOutputCollector.java, 30, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/windowing/WatermarkTimeTriggerPolicy.java, 125, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/trident/EsStateFactory.java, 55, 0, 7, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/container/cgroup/SystemOperation.java, 75, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/security/auth/IGroupMappingServiceProvider.java, 42, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/event/EventManager.java, 24, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/topology/base/BaseRichSpout.java, 46, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/security/auth/IAutoCredentials.java, 55, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/security/auth/ITransportPlugin.java, 57, 0, 7, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsLookupBolt.java, 81, 0, 10, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-mongodb/src/main/java/org/apache/storm/mongodb/bolt/MongoUpdateBolt.java, 76, 0, 7, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/security/auth/digest/ServerCallbackHandler.java, 85, 0, 18, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/TestPrintBolt.java, 39, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/security/auth/DefaultPrincipalToLocal.java, 42, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/serialization/KryoValuesSerializer.java, 58, 0, 6, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/LogWriter.java, 83, 0, 6, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/generated/ShellComponent.java, 516, 0, 25, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/graph/Group.java, 104, 0, 12, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-kafka/src/jvm/org/apache/storm/kafka/FailedFetchException.java, 29, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/windowing/InMemoryWindowsStoreFactory.java, 44, 3, 3, 4, 8, 2, 2.0, 8, 2, 2.0, 12, false
9, storm-core/src/jvm/org/apache/storm/trident/operation/builtin/MaxWithComparator.java, 51, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/generated/LSSupervisorAssignments.java, 471, 0, 25, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/command/KillWorkers.java, 55, 1, 12, 1, 55, 55, 55.0, 55, 55, 55.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/operation/builtin/SnapshotGet.java, 44, 0, 7, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/Channels.java, 80, 1, 1, 1, 16, 16, 16.0, 16, 16, 16.0, 0, false
9, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/SimpleCQLStatementMapper.java, 88, 0, 12, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/RollingCountAggBolt.java, 77, 0, 14, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/security/auth/kerberos/AutoTGT.java, 269, 0, 20, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/state/map/CachedBatchReadsMap.java, 80, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/flux/flux-core/src/main/java/org/apache/storm/flux/model/StreamDef.java, 64, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/trident/windowing/config/WindowConfig.java, 57, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/cluster/StormClusterStateImpl.java, 722, 0, 20, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/ElasticsearchGetRequest.java, 36, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-core/src/jvm/org/apache/storm/security/auth/TBackoffConnect.java, 82, 0, 6, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
9, storm-buildtools/storm-maven-plugins/src/main/java/org/apache/storm/maven/plugin/versioninfo/VersionInfoMojo.java, 304, 0, 22, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
