Version, File Name, LOC, NAuth, NFix, Revisions, LOCAdded, MaxLOCAdded, averageLOCAdded, Churn, MaxChurn, AverageChurn, Age, Buggy
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java, 93, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java, 101, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java, 43, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java, 40, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java, 54, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java, 267, 1, 0, 1, 238, 36, 6.611111, 237, 36, 6.5833335, 4, true
4, hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java, 72, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java, 100, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java, 35, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java, 23, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java, 32, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java, 99, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java, 37, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java, 1264, 1, 0, 1, 225, 48, 1.7307693, 170, 48, 1.3076923, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java, 957, 3, 0, 3, 452, 153, 6.953846, 539, 151, 8.292308, 4, true
4, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java, 526, 1, 0, 1, 238, 36, 6.611111, 237, 36, 6.5833335, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java, 278, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java, 602, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, true
4, hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java, 203, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java, 65, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java, 370, 3, 0, 3, 273, 48, 1.95, 210, 48, 1.5, 4, true
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java, 357, 2, 0, 2, 1053, 303, 6.230769, 1887, 558, 11.165681, 4, true
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java, 422, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java, 629, 3, 0, 3, 760, 153, 3.6893203, 725, 151, 3.5194175, 4, true
4, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java, 105, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java, 278, 1, 0, 1, 225, 48, 1.7307693, 170, 48, 1.3076923, 4, true
4, hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java, 43, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java, 80, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java, 68, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java, 355, 1, 0, 1, 238, 36, 6.611111, 237, 36, 6.5833335, 4, true
4, hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java, 59, 1, 0, 1, 238, 36, 6.611111, 237, 36, 6.5833335, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java, 57, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java, 215, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java, 45, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java, 1127, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java, 320, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java, 42, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java, 164, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java, 71, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java, 333, 1, 0, 1, 225, 48, 1.7307693, 170, 48, 1.3076923, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java, 130, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java, 57, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java, 108, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java, 33, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java, 320, 2, 0, 2, 384, 49, 2.4774194, 261, 49, 1.6838709, 4, true
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java, 327, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, true
4, hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java, 102, 1, 0, 1, 311, 7, 2.1597223, 189, 5, 1.3125, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java, 329, 1, 0, 1, 5, 3, 2.5, 5, 3, 2.5, 4, true
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java, 55, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java, 477, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java, 57, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java, 95, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java, 62, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java, 338, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java, 73, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java, 344, 2, 0, 2, 463, 48, 2.7891567, 407, 48, 2.4518073, 4, true
4, hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java, 168, 1, 0, 1, 225, 48, 1.7307693, 170, 48, 1.3076923, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java, 843, 2, 0, 2, 536, 48, 1.9562044, 359, 48, 1.3102189, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java, 868, 1, 0, 1, 225, 48, 1.7307693, 170, 48, 1.3076923, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java, 102, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java, 85, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java, 184, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java, 224, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java, 195, 2, 0, 2, 1046, 303, 9.423424, 1921, 558, 17.306307, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java, 166, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java, 184, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java, 141, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java, 172, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java, 244, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java, 64, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java, 423, 1, 0, 1, 311, 7, 2.1597223, 189, 5, 1.3125, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java, 51, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java, 41, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java, 165, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java, 85, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java, 58, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java, 381, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java, 72, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java, 262, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java, 133, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java, 34, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java, 78, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java, 180, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java, 356, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java, 2010, 2, 0, 2, 30729, 2009, 106.32872, 30674, 2009, 106.138405, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java, 384, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, true
4, hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java, 101, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java, 142, 1, 0, 1, 311, 7, 2.1597223, 189, 5, 1.3125, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java, 445, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java, 55, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java, 185, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java, 302, 1, 0, 1, 311, 7, 2.1597223, 189, 5, 1.3125, 4, true
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java, 50, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java, 28, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java, 201, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java, 78, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java, 16884, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java, 59, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java, 847, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, true
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java, 554, 1, 0, 1, 225, 48, 1.7307693, 170, 48, 1.3076923, 4, true
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java, 106, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java, 153, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java, 73, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java, 269, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, true
4, hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java, 48, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java, 193, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, true
4, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java, 76, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java, 53, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java, 105, 1, 0, 1, 311, 7, 2.1597223, 189, 5, 1.3125, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java, 34, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java, 87, 1, 0, 1, 311, 7, 2.1597223, 189, 5, 1.3125, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java, 89, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java, 63, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java, 154, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java, 49, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, true
4, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java, 48, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java, 54, 1, 0, 1, 2, 2, 0.22222222, 61, 13, 6.7777777, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java, 140, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java, 38, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java, 60, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java, 110, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java, 105, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java, 29, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java, 78, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java, 40, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java, 52, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java, 625, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java, 127, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, true
4, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java, 64, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java, 362, 1, 0, 1, 164, 63, 4.4324327, 178, 63, 4.810811, 4, true
4, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java, 55, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 4, false
4, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java, 696, 6, 0, 6, 616, 48, 2.0465117, 425, 48, 1.4119601, 4, true
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java, 75, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
4, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java, 65, 1, 0, 1, 30504, 2009, 191.84906, 30504, 2009, 191.84906, 4, false
5, hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java, 36, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java, 389, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java, 85, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java, 71, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java, 93, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java, 90, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java, 64, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java, 52, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java, 148, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java, 180, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java, 285, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java, 107, 1, 0, 1, 122, 13, 3.5882354, 84, 8, 2.4705882, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java, 48, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java, 46, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java, 91, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java, 759, 7, 0, 7, 609, 93, 4.2887325, 516, 92, 3.633803, 5, true
5, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java, 63, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java, 36, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java, 173, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java, 98, 2, 0, 2, 326, 34, 3.6222222, 266, 34, 2.9555554, 5, false
5, hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java, 28, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java, 192, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java, 67, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java, 83, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java, 44, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java, 190, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, true
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java, 88, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java, 530, 7, 0, 7, 1687, 356, 7.53125, 1736, 356, 7.75, 5, false
5, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java, 167, 6, 0, 6, 600, 40, 3.2967033, 572, 40, 3.142857, 5, false
5, hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java, 45, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java, 307, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, true
5, hedwig-client/src/main/java/org/apache/hedwig/util/Either.java, 51, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java, 438, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java, 75, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
5, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java, 63, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 5, false
